Cluster ID,confidence_score,Id,Source,organization_id,organization_name,organization_alternate_name,organization_description,organization_email,organization_phone,organization_url,organization_tax_status,organization_tax_id,organization_year_incorporated,organization_legal_status,organization_latitude,organization_longitude,organization_street,organization_city,organization_state,organization_zip,organization_county,service_id,service_type,service_subtype,service_facility_usage_subcode,program_id,service_name,service_alternate_name,service_description,service_url,service_email,service_phone,service_status,service_interpretation_services,service_application_process,service_wait_time,service_fees,service_accreditations,service_licenses,taxonomy_ids,service_latitude,service_longitude,service_street,service_city,service_state,service_zip,service_county,canonical_organization_phone,canonical_service_name,canonical_organization_tax_id,canonical_service_wait_time,canonical_service_accreditations,canonical_Source,canonical_service_status,canonical_service_facility_usage_subcode,canonical_organization_description,canonical_service_application_process,canonical_service_subtype,canonical_taxonomy_ids,canonical_service_email,canonical_service_latitude,canonical_organization_tax_status,canonical_organization_name,canonical_organization_longitude,canonical_service_url,canonical_service_interpretation_services,canonical_service_type,canonical_organization_url,canonical_service_licenses,canonical_organization_county,canonical_organization_street,canonical_service_city,canonical_organization_alternate_name,canonical_program_id,canonical_organization_id,canonical_service_description,canonical_service_longitude,canonical_service_street,canonical_organization_legal_status,canonical_service_phone,canonical_organization_latitude,canonical_organization_year_incorporated,canonical_service_county,canonical_organization_email,canonical_service_fees,canonical_service_zip,canonical_organization_city,canonical_organization_zip,canonical_service_id,canonical_service_alternate_name,canonical_Id,canonical_service_state,canonical_organization_state
127,,66,IRMA,779,Barrington Middle School,,,,badphone,,,,,,27.8486472,-82.2574149,"5925 Village Center Dr, Lithia, FL 33547, USA",Lithia,,33547,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,67,IRMA,375,Barron Collier High School,,,,2393771200,,,,,,26.2166392,-81.7634583," 5600 Cougar Dr, Naples, FL 34109",Naples,,34109,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,68,IRMA,399,Bartels Middle School,,,,8132747700,,,,,,28.168664,-82.350667,"9020 Imperial Oak Blvd, Tampa, FL 33647, United States",Tampa,Florida,33647,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,69,IRMA,853,Bartow High School,,,,badphone,,,,,,27.8859937,-81.84332,"1270 S Broadway Ave, Bartow, FL 33830, USA",Bartow,,33830,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,70,IRMA,426,Bartram Trail High School,,,,9048245550,,,,,,30.044702,-81.609413,7399 Longleaf Pine Pkwy,Saint Johns,,32259,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,71,IRMA,1102,Battery Creek High School,,,,8433225500,,,,,,32.4316056,-80.7423305,"1 Blue Dolphin Dr, Beaufort, SC 29906, USA",Beaufort,,29906,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,72,IRMA,340,Bauder Elementary School,,,,7275477829,,,,,,27.8518403,-82.8169182,12755 86th Ave N.,Seminole,,33776,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.154637,73,IRMA,33,Bayshore Elementary School,,,,9417484501,,,,,,27.4321497,-82.592357,6120 26th St W,Bradenton,,34207,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9417484501,shelters,,,,irma,,,,,,,,,,bayshore elementary school,-82.592357,,,,,,,6120 26th st w,,,,33,,,,,,27.4321497,,,,,,bradenton,34207,,,73,,
134,,74,IRMA,574,Bayshore Elementary School,,,,7724604357,,,,,,27.2917554,-80.364521,"1661 Southwest Bayshore Boulevard, Port St. Lucie, FL, United States",Port St. Lucie,Florida,34984,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,75,IRMA,195,Bayside High School,,,,3219565000,,,,,,27.951022,-80.675983,"1901 Degroodt Rd SW, Palm Bay, FL 32908",Palm Bay,,32908,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,76,IRMA,506,Beachside Montessori Village,,,,badphone,,,,,,26.0168525,-80.1522708,"2230 Lincoln St, Hollywood, FL 33020, USA",Hollywood,,33020,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,77,IRMA,1134,Beachville Advent Christian Church,,,,badphone,,,,,,29.9995547,-82.8621134,"24815 Co Rd 49, O'Brien, FL 32071, USA",O'Brien,,32071,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,78,IRMA,1151,Beaumont Central,,,,badphone,,,,,,28.2949505,-81.4099991,"320 N Beaumont Ave, Kissimmee, FL 34741, USA",Kissimmee,,34741,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,79,IRMA,773,Bell Elementary School,,,,3524633275,,,,,,29.750735,-82.8550489,"2771 E Bell Ave, Bell, FL 32619, USA",Bell,,32619,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,80,IRMA,775,Bell Health Academy / Bell High School,,,,badphone,,,,,,29.75154,-82.859312,"930 S Main St, Bell, FL 32619, USA",Bell,,32619,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,81,IRMA,353,Belleair Elementary School ,,,,7274695983,,,,,,27.9508477,-82.7910097,1156 Lakeview Rd.,Clearwater,,33756,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,82,IRMA,694,Belleview High School Special Needs,,,,badphone,,,,,,29.0730079,-82.0910965,"10400 SE 36th Ave, Belleview, FL 34420, USA",Belleview,Florida,34420,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.107128,83,IRMA,692,Belleview Middle School Special Needs,,,,3523697500,,,,,,29.068899,-82.0888812,"10500 SE 36th Ave, Belleview, FL 34420, USA",Belleview,Florida,34420,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3523697500,shelters,,,,irma,,,,,,,,,,belleview middle school special needs,-82.0888812,,,,,,,"10500 se 36th ave, belleview, fl 34420, usa",,,,692,,,,,,29.068899,,,,,,belleview,34420,,,83,,florida
143,,84,IRMA,858,Benito Middle School,,,,8132725900,,,,,,28.1409782,-82.3245506,"10101 Cross Creek Blvd, Tampa, FL 33647, USA",Tampa,,33647,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.86894148588180542,85,IRMA,119,Bentley Elementary,,,,4076655102,,,,,,28.792908,-81.3310298,2190 S Oregon Ave,Sanford,,32771,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4076655102,shelters,,,,irma,,,,,,,,,,bentley elementary,-81.3310298,,,,,,,2190 s oregon ave,,,,119,,,,,,28.792908,,,,,,sanford,32771,,,85,,
144,,86,IRMA,89,Bert J. Harris Agri-Civic Center (Special Needs-Only),,,,8634026630,,,,,,27.4411547,-81.4230063,"4500 W George Blvd, Sebring, FL 33875",Sebring,,33875,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,87,IRMA,876,Beth Shields Middle School,,,,badphone,,,,,,-82.369909,27.740082,3908 19th Avenue Northeast,Ruskin,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,88,IRMA,385,Bethany Moravian Church,,,,3407766291,,,,,,17.1197259,-61.8059814,"Paynter's Main Rd, Piggotts, Antigua and Barbuda",Piggotts,,830,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,89,IRMA,339,Big Cypress Elementary School,,,,2393776300,,,,,,26.2271388,-81.6743537,"3250 Golden Gate Blvd W, Naples, FL 34120",Naples,,34120,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,90,IRMA,488,Big Sandy Elementary,,,,2053422840,,,,,,33.055124,-87.5858997,"12058 Upper Hull Road, Tuscaloosa, AL, United States",Tuscaloosa,Alabama,35405,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,91,IRMA,80,Bishop Nevins Academy,,,,9413664010,,,,,,27.335766,-82.481995,"4380 Fruitville Rd, Sarasota, FL 34232",Sarasota,,34232,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0692828,92,IRMA,540,Bithlo Community Center and Park,,,,4078369140,,,,,,28.559478,-81.102644,"18501 Washington Ave, Orlando, FL 32820, USA",Orlando,,32820,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4078369140,shelters,,,,irma,,,,,,,,,,barnett park community center,-81.4415587,,,,,,,"4801 w colonial dr, orlando, fl 32808, usa",,,,539,,,,,,28.5581083,,,,,,orlando,32808,,,64,,
150,,93,IRMA,1083,Black Rock Mountain State Park,,,,7067462141,,,,,,34.9070821,-83.4095303,"Black Rock Mountain Pkwy, Mountain City, GA 30562, USA",Mountain City,,30562,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,94,IRMA,541,Blackshear Church of God,,,,9124495066,,,,,,31.3115117,-82.2496595,"411 W Carter Ave, Blackshear, GA 31516, USA",Blackshear,,31516,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,95,IRMA,1046,Blackshear Trail  Elementary School,,,,4046357000,,,,,,31.9971353,-83.7492038,"Old Blackshear Rd, Cordele, GA 31015, USA",Cordele,,31015,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,96,IRMA,428,Blackshear Trail Elementary,,,,2292763415,,,,,,31.9793803,-83.7724644,"1001 Blackshear Road, Cordele, GA 31015, United States",Cordele,Georgia,31015,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,97,IRMA,657,Blounstown High School,,,,badphone,,,,,,30.46787,-85.042597,"18597 FL-69, Blountstown, FL 32424, USA",Blountstown,Florida,32424,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,98,IRMA,161,Blue Lake Elementary School,,,,3868224070,,,,,,29.0357023,-81.2747517,282 N Blue Lake Ave,DeLand,,32724,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,99,IRMA,1110,Blue Springs State Park,,,,3343974895,,,,,,31.6637784,-85.5079335,"2595 AL-10, Clio, AL 36017, USA",Clio,,36017,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,100,IRMA,1099,Bluffton High School,,,,8437068800,,,,,,32.2527724,-80.8992176,"12 H. E. McCracken Cir, Bluffton, SC 29910, USA",Bluffton,,29910,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,101,IRMA,446,Bob Graham Education Center,,,,badphone,,,,,,25.917687,-80.3262135,"15901 NW 79th Ave, Hialeah, FL, United States",Hialeah,Florida,33016,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,102,IRMA,322,Boca Ciega High School,,,,7278932780,,,,,,27.7609697,-82.7132032,924 58th St. S.,Gulfport,,33707,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,103,IRMA,221,Boca Raton High School,,,,5613381400,,,,,,26.3638645,-80.1158763,1501 NW 15th Ct,Boca Raton,,33486,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,104,IRMA,225,Bonita Springs YMCA,,,,2392217560,,,,,,26.343353,-81.7502159,"27200 Kent Rd, Bonita Springs, FL 34135",Bonita Springs,,34135,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,105,IRMA,88,Booker High School,,,,9413552967,,,,,,27.3644736,-82.540512,"3201 N Orange Ave, Sarasota, FL 34234",Sarasota,,34234,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,106,IRMA,78,Booker Middle School,,,,badphone,,,,,,27.368505,-82.524022,"2250 Myrtle St, Sarasota, FL 34234",Sarasota,,34234,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,107,IRMA,15,Booker T. Washington Senior,,,,badphone,,,,,,25.7863219,-80.2047009,1200 NW 6th Avenue,Miami,,33136,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.163768,108,IRMA,1160,Boone High School,,,,badphone,,,,,,28.5196656,-81.3645101,"2000 S Mills Ave, Orlando, FL 32806, USA",Orlando,,32806,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,badphone,shelters,,,,irma,,,,,,,,,,boone high school,-81.3645101,,,,,,,"2000 s mills ave, orlando, fl 32806, usa",,,,1160,,,,,,28.5196656,,,,,,orlando,32806,,,108,,
57,0.163768,109,IRMA,842,Boone Middle School,,,,badphone,,,,,,28.1013032,-81.6129117,"225 S 22nd St, Haines City, FL 33844, USA",Haines City,,33844,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,badphone,shelters,,,,irma,,,,,,,,,,boone high school,-81.3645101,,,,,,,"2000 s mills ave, orlando, fl 32806, usa",,,,1160,,,,,,28.5196656,,,,,,orlando,32806,,,108,,
165,,110,IRMA,1146,Boutwell Auditorium,,,,badphone,,,,,,,,,,,35203,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,111,IRMA,292,Bowling Green Elementary School,,,,8633752288,,,,,,27.6364837,-81.8212183,"4530 Church Ave, Bowling Green, FL, United States",Bowling Green,,33834,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,112,IRMA,215,Boynton Beach High School,,,,5617521200,,,,,,26.5411701,-80.0839171,4975 Park Ridge Blvd,Boynton Beach,,33426,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,113,IRMA,35,Braden River High School,,,,9417518230,,,,,,27.4505901,-82.4830019,6545 State Road 70 East,Bradenton,,34203,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,114,IRMA,34,Braden River Middle School,,,,9417517080,,,,,,27.4293075,-82.4376004,6215 River Club Blvd,Bradenton,,34202,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.398096,115,IRMA,719,Bradford High School,,,,9049666075,,,,,,29.9499306,-82.1094983,"581 N Temple Ave, Starke, FL 32091, USA",Starke,,32091,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9049666075,shelters,,,,irma,,,,,,,,,,bradford high school,-82.1094983,,,,,,,"581 n temple ave, starke, fl 32091, usa",,,,719,,,,,,29.9499306,,,,,,starke,32091,,,115,,
7,0.398096,116,IRMA,731,Bradford Middle School ,,,,9049666705,,,,,,29.9503682,-82.1153807,"527 N Orange St, Starke, FL 32091, USA",Starke,,32091,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9049666075,shelters,,,,irma,,,,,,,,,,bradford high school,-82.1094983,,,,,,,"581 n temple ave, starke, fl 32091, usa",,,,719,,,,,,29.9499306,,,,,,starke,32091,,,115,,
170,,117,IRMA,1029,Branchville High School,,,,8032748875,,,,,,33.2462328,-80.7907313,"1349 Dorange Rd, Branchville, SC 29432, USA",Branchville,,29432,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,118,IRMA,400,Brandon High School,,,,8132747700,,,,,,27.9439607,-82.2997258,"1101 Victoria St, Brandon, FL 33510, United States",Brandon,Florida,33510,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,119,IRMA,588,Branford Elementary School,,,,3869355700,,,,,,29.9622421,-82.9214544,"26801 FL-247, Branford, FL 32008, USA",Branford,,32008,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,120,IRMA,857,Branford First Baptist Church,,,,3869351363,,,,,,29.9621899,-82.9302171,"607 Suwannee Ave NW, Branford, FL 32008, USA",Branford,,32008,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,121,IRMA,86,Brentwood Middle School,,,,9413616230,,,,,,27.310637,-82.474683,"2500 Vinson Ave, Sarasota, FL 34232",Sarasota,,34232,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,122,IRMA,794,Brewton Parker College Gillis Gymnasium,,,,badphone,,,,,,32.1857958,-82.5827542,"Brewton Parker College, Ailey, GA 30410, USA",Ailey,,30445,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.564,123,IRMA,683,Bronson Elementary School,,,,3524865281,,,,,,29.461695,-82.629045,"400 Ishie Ave, Bronson, FL 32621, USA",Bronson,Florida,32621,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3524865281,shelters,,,,irma,,,,,,,,,,bronson elementary school,-82.629045,,,,,,,"400 ishie ave, bronson, fl 32621, usa",,,,683,,,,,,29.461695,,,,,,bronson,32621,,,123,,florida
176,,124,IRMA,680,Bronson High School,,,,badphone,,,,,,29.4635969,-82.632981,"351 Ishie Ave, Bronson, FL 32621, USA",Bronson,Florida,32621,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.564,125,IRMA,679,Bronson Middle School,,,,3524865261,,,,,,29.4657373,-82.6291883,"8691 NE 90 St, Bronson, FL 32621, USA",Bronson,Ohio,32621,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3524865281,shelters,,,,irma,,,,,,,,,,bronson elementary school,-82.629045,,,,,,,"400 ishie ave, bronson, fl 32621, usa",,,,683,,,,,,29.461695,,,,,,bronson,32621,,,123,,florida
177,,126,IRMA,521,Brooker Creek Elementary,,,,7279434600,,,,,,28.135756,-82.694376,"3130 Forelock Road, Tarpon Springs, FL, United States",Tarpon Springs,Florida,34688,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,127,IRMA,744,Brooker Elementary School,,,,9044851812,,,,,,29.8892527,-82.3293092,"18551 Charlotte Ave, Brooker, FL 32622, USA",Brooker,,32622,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,128,IRMA,990,Brooks County Middle School,,,,badphone,,,,,,30.8141432,-83.5637004,"2171 Moultrie Rd, Quitman, GA 31643, USA",Quitman,,31643,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,129,IRMA,499,Brookside Middle School,,,,9413616472,,,,,,27.3006709,-82.5238633,"3636 S Shade Ave, Sarasota, FL, United States",Sarasota,Florida,34239,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,130,IRMA,517,Brookwood High School,,,,2053422777,,,,,,33.2579561,-87.3115794,"12250 George Richmond Parkway, Brookwood, AL 35444, USA",Brookwood,AL,35444,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,131,IRMA,711,Browning Pearce Elementary School,,,,3863290557,,,,,,29.61034,-81.582478,"100 Marvick St, San Mateo, FL 32187, USA",San Mateo,,32187,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,132,IRMA,697,Bryceville Elementary School,,,,badphone,,,,,,30.5358075,-81.7888712,"Church Rd, Callahan, FL 32011, USA",Callahan,Florida,32011,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.55074256658554077,133,IRMA,615,Buchholz High School,,,,3522646557,,,,,,29.678598,-82.4020929,"5510 NW 27th Ave, Gainesville, FL 32606, USA",Gainesville,,32606,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3522646557,shelters,,,,irma,,,,,,,,,,buchholz high school,-82.4020929,,,,,,,"5510 nw 27th ave, gainesville, fl 32606, usa",,,,615,,,,,,29.678598,,,,,,gainesville,32606,,,133,,
184,,134,IRMA,36,Buffalo Creek Middle School,,,,9417212260,,,,,,27.5756384,-82.4885925,"7320 69th St E, Palmetto, FL 34221, USA",Palmetto,,34221,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,135,IRMA,487,Buhl Elementary School,,,,2053422640,,,,,,33.255803,-87.7518879,"11968 Buhl School Road, Buhl, AL, United States",Buhl,Alabama,35446,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,136,IRMA,724,Bunnell Elementary,,,,badphone,,,,,,29.4726826,-81.255415,"305 N Palmetto St, Bunnell, FL 32110, USA",Bunnell,,32110,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,137,IRMA,402,Burnett Middle School,,,,8132747700,,,,,,28.007549,-82.27985,"1010 N Kingsway Rd, Seffner, FL 33584, United States",Seffner,Florida,33584,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,138,IRMA,1036,Bushnell Community Center,,,,3526894400,,,,,,28.6682325,-82.1057479,"407 E Belt Ave, Bushnell, FL 33513, USA",Bushnell,,33513,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.219043,139,IRMA,1047,Butler High School,,,,4046357000,,,,,,33.419816,-82.0165169,"2011 Lumpkin Rd, Augusta, GA 30906, USA",Augusta,,30906,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4046357000,shelters,,,,irma,,,,,,,,,,butler high school,-82.0165169,,,,,,,"2011 lumpkin rd, augusta, ga 30906, usa",,,,1047,,,,,,33.419816,,,,,,augusta,30906,,,139,,
189,,140,IRMA,549,Byron Fire Station #1,,,,7063235614,,,,,,32.6109228,-83.7921077,"6711 Peach Pkwy, Byron, GA 31008, USA",Byron,,31008,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,141,IRMA,1094,CE Murray High School,,,,8434262119,,,,,,33.582703,-79.998214,"222 C E Murray Blvd, Greeleyville, SC 29056, USA",Greeleyville,,29056,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,142,IRMA,1159,Calhoun County High School,,,,8038743071,,,,,,33.6662781,-80.7984024,"150 Saints Ave, St Matthews, SC 29135, USA",Saint Matthews,,29135,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,143,IRMA,698,Callahan Intermediate Building 1,,,,badphone,,,,,,30.5470661,-81.8871969,"2258 Alligator Creek Hunting Club, Callahan, FL 32011, USA",Callahan,Florida,32011,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,144,IRMA,699,Callahan Middle School,,,,badphone,,,,,,30.569625,-81.840556,"450121 Old Dixie Hwy, Callahan, FL 32011, USA",Callahan,Florida,32011,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,145,IRMA,798,Calvary Grace Baptist Church,,,,badphone,,,,,,32.1824895,-82.5579876,"777 US-280, Ailey, GA 30410, USA",Ailey,,30410,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
