Source,organization_id,organization_name,organization_alternate_name,organization_description,organization_email,organization_phone,organization_url,organization_tax_status,organization_tax_id,organization_year_incorporated,organization_legal_status,organization_latitude,organization_longitude,organization_street,organization_city,organization_state,organization_zip,organization_county,service_id,service_type,service_subtype,service_facility_usage_subcode,program_id,service_name,service_alternate_name,service_description,service_url,service_email,service_phone,service_status,service_interpretation_services,service_application_process,service_wait_time,service_fees,service_accreditations,service_licenses,taxonomy_ids,service_latitude,service_longitude,service_street,service_city,service_state,service_zip,service_county
IRMA,151,Sweetwater Elementary School,,,,3863226230,,,,,,29.116148,-81.017581,5800 Victoria Gardens Blvd,Port Orange,,32127,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,860,Symmes Elementary School,,,,badphone,,,,,,-82.308882,27.888705,6280 Watson Road,Riverview,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,636,Talbot Elementary School,,,,3522646557,,,,,,29.707764,-82.38714,"5701 NW 43rd St, Gainesville, FL 32653, USA",Gainesville,,32653,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1054,Talladega Superspeedway,,,,badphone,,,,,,33.5669738,-86.0661169,"3366 Speedway Blvd, Lincoln, AL 35096, USA",Lincoln,,35096,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1096,Tallulah Gorge State Park,,,,7067547981,,,,,,34.7427096,-83.3990087,"Jane Hurt Yarn Rd, Tallulah Falls, GA 30573, USA",Tallulah Falls,,30573,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,865,Tampa Bay Boulevard Elementary,,,,badphone,,,,,,-82.494381,27.974969,3111 West Tampa Bay Boulevard,Tampa,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,285,Tarpon Springs Middle School,,,,7279435511,,,,,,28.15087,-82.780104,"501 N Florida Ave, Tarpon Springs, FL 34689, USA",Tarpon Springs,,34689,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1041,Tavares High School,,,,3522539999,,,,,,28.807216,-81.728246,"603 N New Hampshire Ave, Tavares, FL 32778, USA",Tavares,,32778,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,562,Taylor County Elementary School,,,,8508383575,,,,,,30.1198186,-83.5638606,"1600 E Green St, Perry, FL 32347, USA",Perry,,32347,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,564,Taylor County High School,,,,8508383575,,,,,,30.1257911,-83.5743396,"900 N Johnson Stripling Rd, Perry, FL 32347, USA",Perry,,32347,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,146,Taylor Middle-High School,,,,3867409800,,,,,,29.245993,-81.4597952,100 E Washington Ave,Pierson,,32180,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,99,Taylor Ranch Elementary School,,,,9414862000,,,,,,27.044394,-82.360032,"2500 Taylor Ranch Trail, Venice, FL 34293",Venice,,34293,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,191,Ted Whitlock Community Center,,,,3219523231,,,,,,28.00956,-80.731652,"370 Championship Cir NW, Palm Bay, FL 32907",Palm Bay,,32907,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,827,Temple Shalom,,,,2394553030,,,,,,26.2112258,-81.7002688,"4630 Pine Ridge Rd, Naples, FL 34119, USA",Naples,,34119,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,763,Ten Mile Baptist,,,,9123673995,,,,,,31.8320559,-82.2922916,"3785 10 Mile Rd, Baxley, GA 31513, USA",Baxley,,31513,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,555,Tenoroc High School,,,,8636149183,,,,,,28.071799,-81.859411,"4905 Saddle Creek Rd, Lakeland, FL 33801, USA",Lakeland,,33801,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,29,Terra Environmental Senior,,,,3054685900,,,,,,25.6928373,-80.3704167,11005 SW 84th Street,Miami,,33173,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,885,Terrell Sessums Elementary School,,,,badphone,,,,,,-82.32008,27.834158,11525 Ramble Creek Drive,Riverview,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1175,The ARC Nature Coast,,,,badphone,,,,,,28.5337067,-82.5114965,"6495 Mariner Blvd, Brooksville, FL 34613, USA",Brooksville,,34613,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1145,The Anderson Civic Center,,,,8642604800,,,,,,34.5376262,-82.6800041,"3027 Martin Luther King Jr Blvd, Anderson, SC 29625, USA",Anderson,,29625,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1079,The Church at Shelby Crossing,,,,4342512555,,,,,,33.1496054,-86.7666013,"George Roy Pkwy, Calera, AL 35040, USA",Calera,,35040,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1187,The Colquitt County Show Barn,,,,2299217394,,,,,,31.1849989,-83.758515,"350 N Veterans Pkwy, Moultrie, GA 31768, USA",Moultrie,,31788,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1006,The Colquitt Freewill Baptist Church,,,,2297585070,,,,,,31.1641363,-84.7288181,"319 E Grow St, Colquitt, GA 39837, USA",Colquitt,,39837,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,482,The Henry Brigham Center,,,,7067712654,,,,,,33.430028,-82.051737,"2463 Golden Camp Road, Augusta, GA, United States",Augusta,Georgia,30906,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,550,The Pet Lodge (pets only),,,,4788221221,,,,,,32.6011698,-83.7980258,"5970 Peach Pkwy, Fort Valley, GA 31030, USA",Fort Valley,,31030,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,718,The Villages Charter High School,,,,3522593777,,,,,,28.9229726,-82.0200853,"251 Buffalo Trail, The Villages, FL 32162, USA",The Villages,,32162,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,508,Theron Ussery Park Community Center,,,,4784778526,,,,,,32.8877738,-83.6820077,"815 N Macon Park Dr, Macon, GA, United States",Macon,Georgia,31210,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,276,Thomas E. Weightman Middle School ,,,,8137940200,,,,,,28.2556948,-82.3068533,"30649 Wells Rd, Wesley Chapel, FL 33545, USA",Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,312,Thurgood Marshall Middle School,,,,7275521737,,,,,,27.7496945,-82.6888561,3901 22 Ave. S.,Saint Petersburg,,33711,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,74,Tillman Elementary School,,,,9417234833,,,,,,27.5387862,-82.5526678,1415 29th St E,Palmetto,,34221,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,192,Timbercrest Elementary School,,,,3865754221,,,,,,28.9325289,-81.2310127,2401 Eustace Ave,Deltona,,32725,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,424,Timberlin Creek Elementary School,,,,9048245550,,,,,,30.043525,-81.565834,555 Pine Tree Lane,Saint Augustine,,32092,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,97,Toledo Blade Elementary School,,,,9414266100,,,,,,27.066143,-82.148483,"1201 Geranium Ave, North Port, FL 34288",North Port,,34288,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1128,Tom P Haney Technical School,,,,8507675500,,,,,,30.2031662,-85.6475626,"3016 FL-77, Panama City, FL 32405, USA",Panama City,,32405,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,883,Tomlin Middle School,,,,8132725900,,,,,,28.018,-82.147233,"501 N Woodrow Wilson St, Plant City, FL 33563, USA",Plant City,,33563,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,158,Treadway Elementary School,,,,badphone,,,,,,28.8451484,-81.7805212,"10619 Treadway School Rd, Leesburg, FL 34788, USA",Leesburg,,34788,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,813,Treasure Coast Elementary School (special needs shelter),,,,badphone,,,,,,27.7471185,-80.5087853,"8955 85th St, Vero Beach, FL 32967, USA",Vero Beach,,32967,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,271,Treasure Coast High School,,,,7724604357,,,,,,27.244865,-80.367417,"1000 SW Darwin Blvd, Port St Lucie, FL 34953",Port St. Lucie,FL,34953,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,770,Trenton Elementary School,,,,3524633224,,,,,,29.615495,-82.829519,"1201 W Wade St, Trenton, FL 32693, USA",Trenton,,32693,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,267,Trinity Elementary School,,,,7277740800,,,,,,28.1915911,-82.6385496,"2209 Duck Slough Blvd, New Port Richey, FL, United States",New Port Richey,Florida,34655,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,241,Trinity Oaks Elementary School,,,,7277740900,,,,,,28.1858257,-82.6794228,1827 Trinity Oaks Blvd. ,Trinity,,34655,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,750,Trinity on the Hill,,,,7067388822,,,,,,33.4734864,-82.0271078,"1330 Monte Sano Ave, Augusta, GA 30904, USA",Augusta,,30904,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,890,Turner Elementary School,,,,badphone,,,,,,-82.347792,28.167191,9190 Imperial Oak Boulevard,Tampa,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,79,Tuttle Elementary School,,,,9413616433,,,,,,27.343267,-82.5129141,"2863 8th St, Sarasota, FL 34237",Sarasota,,34237,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,407,Twin Lakes Elementary,,,,9046302489,,,,,,30.221321,-81.515845,8000 Point Meadows Drive,Jacksonville,,32256,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,193,Umatilla Elementary School,,,,3522539999,,,,,,28.9279195,-81.662336,"E Lake St, Umatilla, FL 32784, USA",Umatilla,,32784,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1202,Unicoi State Park and Lodge,,,,badphone,,,,,,34.7224069,-83.7227131,"1788 GA-356, Helen, GA 30545, USA",Helen,,30545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,619,Union County High School,,,,3864962501,,,,,,30.015132,-82.3395109,"1000 S Lake Ave, Lake Butler, FL 32054, USA",Lake Butler,,32054,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1251,Union Hill Baptist,,,,3346912401,,,,,,31.1006995,-85.3105454,"7335 S Co Rd 33, Cottonwood, AL 36320, USA",Cottonwood,,36320,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1017,Union Park Middle School,,,,badphone,,,,,,28.5711742,-81.2485707,"1844 Westfall Dr, Orlando, FL 32817, USA",Orlando,,32817,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,777,United Methodist Church,,,,9125642709,,,,,,32.9590922,-81.5413306,"1259 Oglethorpe Trail, Sylvania, GA 30467, USA",Sylvania,,30467,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,171,University High School,,,,3869680013,,,,,,28.9320509,-81.3132439,1000 W Rhode Island Ave,Orange City,,32763,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1152,University High School,,,,4074828700,,,,,,28.5780951,-81.215574,"2450 Cougar Way, Orlando, FL 32817, USA",Orlando,,32817,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1106,University of Florida- Southwest Recreation Center,,,,3528461081,,,,,,29.638205,-82.368532,"3150 Hull Rd, Gainesville, FL 32608, USA",Gainesville,,32608,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,512,UptheGrove Elementary School ,,,,8636745410,,,,,,26.765788,-81.4402999,"280 North Main Street, LaBelle, FL, United States",LaBelle,Florida,33935,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,807,VBHS Freshman Learning Center ,,,,badphone,,,,,,27.635362,-80.401439,"1507 19th St, Vero Beach, FL 32960, USA",Vero Beach,,32960,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,219,VFW Post 9528,,,,badphone,,,,,,27.135776,-80.892484," 29012 FL-78, Okeechobee, FL 34974",Okeechobee,,34974,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,403,Valrico Elementary School,,,,8132747700,,,,,,27.9285211,-82.2426098,"609 South Miller Road, Valrico, FL 33594, United States",Valrico,Florida,33594,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,686,Vanguard High School,,,,3523697500,,,,,,29.217367,-82.1371489,"7 NW 28th St, Ocala, FL 34475, USA",Ocala,Florida,34475,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,273,Varsity Lakes Middle School,,,,2396943464,,,,,,26.6221608,-81.7283734,"801 Gunnery Road North, Lehigh Acres, FL 33971",Lehigh Acres,,33971,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,93,Venice Community Center,,,,9418611380,,,,,,27.0951339,-82.4469045,"326 Nokomis Ave S, Venice FL 34285",Venice,,34285,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,206,Ventura Elementary School,,,,4073445040,,,,,,28.3342661,-81.3459116,"275 Waters Edge Dr, Kissimmee, FL 34743",Kissimmee,,34743,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,113,Vero Beach Elementary School,,,,7725644550,,,,,,27.62453,-80.405793,1770 12th St,Vero Beach,,32960,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,259,Veterans Elementary School ,,,,8133461400,,,,,,28.2309439,-82.3717163,26940 Progress Pkwy. ,Wesley Chapel,,33544,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,598,Veterans Park Recreation Center,,,,badphone,,,,,,26.5970493,-81.6350838,"49 Homestead Rd S, Lehigh Acres, FL 33936, USA",Lehigh Acres,,33936,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,170,Viera Regional Park,,,,3214334891,,,,,,28.2478963,-80.7282275,"2300 Judge Fran Jamieson Way, Melbourne, FL 32940, USA",Melbourne,,32940,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,289,Village Oaks Elementary,,,,2393778600,,,,,,26.403174,-81.395255,"1601 FL-29, Immokalee, FL, United States",Immokalee,,34142,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,168,Villages Elementary School of Lady Lake,,,,badphone,,,,,,28.929786,-81.934799,"695 Rolling Acres Rd, Lady Lake, FL 32159, USA",Lady Lake,,32159,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,326,Vineyards Elementary School,,,,2393778700,,,,,,26.2424298,-81.7355297,"6225 Arbor Blvd W, Naples, FL 34119",Naples,,34119,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,62,Virgil Mills Elementary School,,,,9417212140,,,,,,27.5753525,-82.4902125,"7200 69th St E, Palmetto, FL 34221, USA",Palmetto,,34221,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1097,Vogel State Park,,,,7067452628,,,,,,34.7665718,-83.9220961,"405 Vogel State Park Rd, Blairsville, GA 30512, USA",Blairsville,,30512,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,165,Volusia County Fairgrounds,,,,3867349514,,,,,,29.0189035,-81.2191422,3150 E SR 44,DeLand,,32724,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,188,Volusia Pines Elementary School,,,,3865754125,,,,,,28.972019,-81.226445,500 E Kicklighter Rd,Lake Helen,,32744,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,472,W.R. Thomas Middle,,,,3054685900,,,,,,25.7447214,-80.4056031,"13001 SW 26th St, Miami, FL, United States",Miami,Florida,33175,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,681,WILLISTON HIGH SCHOOL,,,,3525283542,,,,,,29.3861724,-82.4544436,"427 W Noble Ave, Williston, FL 32696, USA",Williston,Florida,32696,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,678,WILLISTON MIDDLE SCHOOL,,,,3524865155,,,,,,29.393718,-82.4860133,"20550 NE 42nd Pl, Williston, FL 32696, USA",Williston,Florida,32696,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,816,WR Tolar Shelter,,,,8506432339,,,,,,30.3999735,-84.9777674,"14745 Hwy 12 S, Bristol, FL 32321, USA",Bristol,,32321,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,879,Walden Lakes Elementary School,,,,badphone,,,,,,-82.1690799,27.977697,2800 Turkey Creek Road,Plant City,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,624,Waldo Community School,,,,3522646557,,,,,,29.7917566,-82.1695472,"14450 NE 148th Ave, Waldo, FL 32694, USA",Waldo,,32694,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1184,Walker County Civic Center,,,,7063757797,,,,,,34.8489417,-85.2499151,"10052 US-27, Rock Spring, GA 30739, USA",Rock Spring,,30739,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,363,Walker Elementary,,,,4076655102,,,,,,28.6478073,-81.1300832,3101 Snow Hill Rd,Chuluota,,32766,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,141,Walter Butler Community Center,,,,3214334448,,,,,,28.4394,-80.762257,"4201 N Cocoa Blvd, Cocoa, FL 32927",Cocoa,,32927,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,431,Ware County High School,,,,9122872351,,,,,,31.1966883,-82.3877039,"700 Victory Drive, Waycross, GA, United States",Waycross,Georgia,31503,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,67,Warfield Elementary School,,,,badphone,,,,,,27.0221954,-80.4619842,"15261 SW 150th St, Indiantown, FL 34956, USA",Indiantown,,34956,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1012,Warren Road Community Center,,,,7068600986,,,,,,33.506194,-82.0577164,"300 Warren Rd, Augusta, GA 30907, USA",Augusta,,30907,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,282,Watergrass Elementary School ,,,,8133460600,,,,,,28.265057,-82.27504,32750 Overpass Rd. ,Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1183,Waterleaf Elementary School,,,,9045658000,,,,,,30.3331666,-81.4904196,"450 Kernan Blvd N, Jacksonville, FL 32225, USA",Jacksonville,,32225,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,307,Watkins Elementary School,,,,badphone,,,,,,25.978168,-80.196393,3520 SW 52nd Ave,Pembroke Park,,33023,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1069,Watson Mill Bridge State Park,,,,7067835349,,,,,,34.0263022,-83.0755543,"650 Watson Mill Rd, Comer, GA 30629, USA",Comer,,30629,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1050,Webster County  Community Center,,,,7063235614,,,,,,32.0657604,-84.5340174,"40 Cemetery Rd, Preston, GA 31824, USA",Preston,,31824,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,238,Webster Elementary School,,,,3527932828,,,,,,28.605557,-82.053573,349 South Market Boulevard,Webster,,33597,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,912,Weeki Wachee High School,,,,3527544083,,,,,,28.601343,-82.549402,"12150 Vespa Way, Weeki Wachee, FL 34614, USA",Weeki Wachee,,34614,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,776,Wehle Land Conservation Center ,,,,badphone,,,,,,32.0442159,-85.4634742,"4819 Pleasant Hill Rd, Midway, AL 36053, USA",Midway,,36053,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1131,Wellborn Baptist Church,,,,badphone,,,,,,30.2300582,-82.8300274,"4146 Low Lake Rd, Wellborn, FL 32094, USA",Wellborn,,32094,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,274,Wesley Chapel High School (Gen Pop and Special Needs),,,,8137948700,,,,,,28.2560374,-82.3111138,30651 Wells Rd. ,Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1089,West Blocton Elementary School,,,,2059389005,,,,,,33.1153841,-87.1246822,"828 Cahaba River Dr, West Blocton, AL 35184, USA",West Blocton,,35184,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,227,West Boca Raton High School,,,,5616722001,,,,,,26.361898,-80.2477271,12811 Glades Rd,Boca Raton,,33498,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,135,West Boynton Recreation Center,,,,5613551125,,,,,,26.560407,-80.142549,"6000 Northtree Blvd, Lake Worth, FL 33463",Lake Worth,,33463,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,304,West Broward High School,,,,badphone,,,,,,26.0114782,-80.4299184,500 NW 209th Ave,Pembroke Pines,,33029,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,725,West Florida Baptist Church,,,,8506238984,,,,,,30.6013856,-87.0893139,"5621 US-90, Milton, FL 32583, USA",Milton,,32583,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,479,West Gadsden High School,,,,badphone,,,,,,30.5668361,-84.7337635,200 Providence Road,Quincy,Florida,32351,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,5,West Gate Elementary School,,,,5616847100,,,,,,26.700384,-80.0914733,1545 Loxahatchee Dr,West Palm Beach,,33409,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,185,West Glades Elementary School,,,,8636753490,,,,,,26.806184,-81.440158,"2586 County Road 731, LaBelle, FL 33935",LaBelle,FL,33935,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,674,West Hernando Middle School ,,,,3527544083,,,,,,28.5627658,-82.4999638,"14325 Ken Austin Pkwy, Brooksville, FL 34614, USA",Brooksville,Florida,34614,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,538,West Orange High School,,,,4078369140,,,,,,28.5406621,-81.5684275,"1625 Beulah Rd, Winter Garden, FL 34787, USA",Winter Garden,,34787,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,523,West Point Lake Campsite,,,,7068846818,,,,,,32.9983824,-85.194201,"954 Abbottsford Road, LaGrange, Georgia 30240, United States",LaGrange,Georgia,30240,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1238,Westgate Church of Christ,,,,3347932280,,,,,,31.2401905,-85.4361617,"617 Westgate Pkwy, Dothan, AL 36303, USA",Dothan,,36303,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1010,Westgate Elementary,,,,badphone,,,,,,26.700384,-80.0914733,"1545 Loxahatchee Dr, West Palm Beach, FL 33409, USA",West Palm Beach,,33409,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,244,Westgate K-8 School,,,,7724604357,,,,,,27.336895,-80.376519,"1050 NW Cashmere Blvd, Port St Lucie, FL 34986",Port St. Lucie,FL,34986,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,693,Westport High School Special Needs,,,,3523697500,,,,,,29.153516,-82.249735,"3733 SW 80th Ave, Ocala, FL 34481, USA",Ocala,Florida,34481,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,575,Westside Elementary School,,,,3867558280,,,,,,30.153029,-82.69954,"1956 Co Rd 252B, Lake City, FL, United States",Lake City,Florida,32024,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1178,Westside Elementary School,,,,8639831570,,,,,,26.74436,-80.9343289,"205 Arroyo Ave, Clewiston, FL 33440, USA",Clewiston,,33440,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,432,Westside High School,,,,7068212300,,,,,,33.5171429,-82.0482741,"1002 Patriots Way Augusta, Georgia 30904",Augusta,Georgia,30907,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1148,Westside K-8 School,,,,4073901748,,,,,,28.3181597,-81.6471773,"2551 Westside Blvd, Kissimmee, FL 34747, USA",Kissimmee,,34747,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1182,Westview K-8 School,,,,9045731082,,,,,,30.2529563,-81.821753,"5270 Connie Jean Rd, Jacksonville, FL 32210, USA",Jacksonville,,32210,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,256,Westwood High School,,,,7724604357,,,,,,27.465866,-80.374712,"1801 Angle Road, Fort Pierce, FL 34947, United States",Fort Pierce,Florida,34947,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,629,Westwood Middle School,,,,badphone,,,,,,29.6653981,-82.3705745,"3215 NW 15 Ave, Gainesville, FL 32605, USA",Gainesville,,32605,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,862,Wharton High School,,,,badphone,,,,,,-82.357189,28.159178,20150 Bruce B Downs Boulevard,Tampa,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,742,Wickham Park Community Center,,,,3216087490,,,,,,28.1619934,-80.6678649,"2815 Leisure Way, Melbourne, FL 32935, USA",Melbourne,,32935,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,214,Wildwood Community Center (Special Needs-Only),,,,3523301330,,,,,,28.852726,-82.023503,"6500 Powell Road Wildwood, FL 34785",Wildwood,,34785,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,720,Wildwood Elementary School,,,,3527483353,,,,,,28.8572341,-82.0388881,"300 Huey St, Wildwood, FL 34785, USA",Wildwood,,34785,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,483,Wilkinson Elementary School,,,,9042847703,,,,,,30.0814775,-81.9404447,"4965 Co Rd 218, Middleburg, FL 32068, United States",Middleburg,Florida,32068,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1026,Willacooche Elementrary Gym,,,,badphone,,,,,,31.3379949,-83.0500674,"430 S Vickers St, Willacoochee, GA 31650, USA",Willacoochee,,31650,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,637,Williams Elementary School,,,,3522646557,,,,,,29.6451713,-82.3089265,"1245 SE 7th Ave, Gainesville, FL 32641, USA",Gainesville,,32641,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1057,Wills Park Equestrian Shelter ,,,,6782976122,,,,,,34.0711988,-84.3085894,"11925 Wills Rd, Alpharetta, GA 30009, USA",Alpharetta,,30009,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,881,Wilson Elementary School,,,,8132725900,,,,,,28.028132,-82.129309,"702 W English St, Plant City, FL 33563, USA",Plant City,,33563,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,1125,Wind Creek State Park,,,,2563290845,,,,,,32.856798,-85.9465941,"4325 AL-128, Alexander City, AL 35010, USA",Alexander City,,35010,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
IRMA,913,Winding Waters K-8,,,,3527544083,,,,,,28.6013334,-82.5508962,"12240 Vespa Way, Brooksville, FL 34614, USA",Brooksville,,34614,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,
